   0.1136522       0.5336683       0.8589737       0.5054016       0.4341297       0.4292445    
   0.5336683       0.8589737       0.5054016       0.4341297       0.4292445        1.098503    
   0.8589737       0.5054016       0.4341297       0.4292445        1.098503       0.8691328    
   0.5054016       0.4341297       0.4292445        1.098503       0.8691328      -0.3602659E-01
   0.4341297       0.4292445        1.098503       0.8691328      -0.3602659E-01    1.362018    
   0.4292445        1.098503       0.8691328      -0.3602659E-01    1.362018        1.473778    
    1.098503       0.8691328      -0.3602659E-01    1.362018        1.473778       0.9824546    
   0.8691328      -0.3602659E-01    1.362018        1.473778       0.9824546       0.4716700    
  -0.3602659E-01    1.362018        1.473778       0.9824546       0.4716700      -0.1257602    
    1.362018        1.473778       0.9824546       0.4716700      -0.1257602       0.2809290    
    1.473778       0.9824546       0.4716700      -0.1257602       0.2809290       0.6075578    
   0.9824546       0.4716700      -0.1257602       0.2809290       0.6075578       0.4533005    
   0.4716700      -0.1257602       0.2809290       0.6075578       0.4533005       0.4120098    
  -0.1257602       0.2809290       0.6075578       0.4533005       0.4120098        1.117258    
   0.2809290       0.6075578       0.4533005       0.4120098        1.117258       0.7940313    
   0.6075578       0.4533005       0.4120098        1.117258       0.7940313      -0.8009019E-01
   0.4533005       0.4120098        1.117258       0.7940313      -0.8009019E-01    1.434134    
   0.4120098        1.117258       0.7940313      -0.8009019E-01    1.434134        1.044859    
    1.117258       0.7940313      -0.8009019E-01    1.434134        1.044859       0.2620990    
   0.7940313      -0.8009019E-01    1.434134        1.044859       0.2620990      -0.1930131    
  -0.8009019E-01    1.434134        1.044859       0.2620990      -0.1930131       0.8865988    
    1.434134        1.044859       0.2620990      -0.1930131       0.8865988       0.1951095    
    1.044859       0.2620990      -0.1930131       0.8865988       0.1951095        1.145140    
   0.2620990      -0.1930131       0.8865988       0.1951095        1.145140       0.4894657    
  -0.1930131       0.8865988       0.1951095        1.145140       0.4894657       0.1720061    
   0.8865988       0.1951095        1.145140       0.4894657       0.1720061       0.6208956    
   0.1951095        1.145140       0.4894657       0.1720061       0.6208956       0.5156223    
    1.145140       0.4894657       0.1720061       0.6208956       0.5156223       0.4980477    
   0.4894657       0.1720061       0.6208956       0.5156223       0.4980477       0.6554492    
   0.1720061       0.6208956       0.5156223       0.4980477       0.6554492       0.3427609    
   0.6208956       0.5156223       0.4980477       0.6554492       0.3427609        1.138024    
   0.5156223       0.4980477       0.6554492       0.3427609        1.138024       0.6787344    
