-0.0664529, -0.546595, 4.4511, -2.14842, 0
2.18427, -0.733758, -2.63777, -1.53863, 1
-0.989279, 4.04078, -2.35252, -1.73869, 0
-5.44934, -0.913291, 0.728574, -2.83869, 0
0.973821, -1.34761, 2.07969, 2.33181, 0
0.34483, 1.45441, 0.763117, 1.32886, 1
3.0117, 2.73368, -1.24996, 0.445035, 1
2.34806, -2.33158, -0.788332, 0.247797, 1
-1.45619, -2.91266, 1.93094, 0.0780633, 0
-1.67738, -2.68647, -0.477043, -0.387793, 1
-0.0864992, -2.786, 2.35077, -1.74974, 0
-3.93284, -1.8917, 2.24829, 0.78685, 0
-0.206921, 3.12041, 0.76402, 1.44472, 1
-0.171369, -0.0471952, 1.93089, -3.28047, 0
3.38622, -2.36547, 0.473803, 1.71003, 1
3.09361, -1.64594, 2.66107, 0.475837, 1
-1.30361, -2.02787, -0.332738, 0.892832, 1
0.446237, 4.26442, -2.00531, -0.784294, 0
-1.71339, 0.187335, -0.70398, -0.0594333, 1
-2.37577, 3.21806, -2.71875, 0.361489, 1
0.621504, 2.71807, 3.85355, -1.12886, 1
2.841, -1.21763, -0.270515, 0.714803, 0
0.943807, 0.497603, 1.52667, 3.83511, 1
-2.42067, 1.13251, 4.26634, 1.35643, 0
2.11836, 3.33304, 0.471165, -0.466702, 1
0.422194, -3.17436, -0.0404414, -2.10308, 1
2.58252, 3.29574, 1.35175, -0.390187, 1
1.29456, 2.8308, -1.99283, -1.97935, 0
0.304069, -0.486159, 0.820692, 2.13311, 1
-1.23992, -1.42424, -2.22792, 0.694476, 0
3.62236, -1.61793, 1.82894, 1.31122, 1
1.90481, 2.21376, 0.882902, -2.81401, 0
-2.45612, 1.18367, 1.55424, 1.50517, 0
-1.62687, -2.82813, 2.06154, -0.869355, 0
-3.01156, 2.19667, -0.413796, 0.042425, 0
-0.658665, 2.62223, 0.676329, -1.51534, 0
1.68236, -1.70891, -1.87913, 3.43067, 1
1.67929, 1.42248, 0.500554, 0.530874, 1
0.220678, -1.19136, -0.57826, 0.276582, 1
-1.15316, 3.28719, 0.378344, -0.475091, 0
-0.790705, -0.4992, 0.0131041, 0.64181, 1
-2.63173, 1.11299, 1.58858, 1.87598, 0
-2.73805, -1.21891, 2.46328, 1.85264, 0
4.63291, 0.00903888, 0.886282, 0.469665, 1
2.0304, 2.60011, 2.02689, -2.43545, 1
3.76704, 0.387594, 0.821432, -0.950152, 1
3.00494, -1.58134, 5.48521, 0.0734456, 1
0.722488, -1.47881, -0.692593, -1.12154, 0
1.91715, 0.69542, 0.643517, -0.749922, 1
-4.73264, 1.285, 0.0601109, 0.911221, 0
3.85879, -0.0814027, -1.62669, -1.34018, 1
-2.34116, 0.54312, -1.98461, -2.77803, 0
1.70663, 0.862081, 1.05756, -2.08351, 1
-1.61048, -4.43207, -1.51867, -1.72786, 1
5.15381, 1.89966, -0.0419284, -1.62733, 1
-1.27809, 0.964137, 1.45414, -0.602931, 0
4.01167, -2.27555, 3.33031, 1.96904, 1
-2.57011, 2.27007, -0.45702, -2.96112, 1
1.87493, -4.14748, -0.765013, 0.211672, 1
-2.45213, 1.51525, 2.21356, -1.37247, 1
3.5902, -2.30826, -0.421001, -2.05951, 1
-1.95381, 0.0272629, -2.27958, 4.03498, 0
3.82312, 0.57177, 0.0808349, -1.54256, 1
-0.332595, 5.46781, -4.07491, -1.59845, 1
1.98814, 1.58368, 0.397236, -1.71219, 1
-1.47028, -0.718259, 0.176341, 3.90077, 1
3.36988, 1.91498, 0.92665, 1.10738, 1
-2.30055, -0.326199, -1.89387, 2.80104, 0
2.66919, -1.8011, 0.412198, 2.54693, 1
-3.81695, 1.42554, 0.55941, -0.450893, 0
1.04371, -2.20011, -0.156815, 0.14787, 1
0.0647236, -1.03135, -2.18663, 1.79729, 1
3.68669, 2.11108, 5.16548, 2.30967, 1
2.96611, -1.65825, -0.290475, 1.91318, 1
3.02329, -1.32263, 1.86349, -2.22984, 1
1.78714, -0.476965, 1.08243, 3.31921, 1
-0.788703, 0.934693, -0.807337, -0.436868, 1
3.47805, 1.27216, 0.156146, -2.31555, 1
0.92406, -2.46263, -3.50804, 0.461088, 0
-0.273735, 2.93322, 0.709201, 2.45522, 1
-1.39538, -2.92016, 1.50191, -4.5246, 1
1.27029, -2.06993, -1.78328, 1.95198, 0
2.88413, 1.35896, 1.58123, 2.8985, 1
2.37372, 2.2265, 2.99914, -0.374981, 1
-3.02185, -0.674085, 1.17292, -1.33517, 0
-1.98974, 0.0677193, 0.739845, 0.896771, 0
1.9801, 1.52062, 0.579771, 0.604989, 0
-2.48951, -0.0860886, 0.725354, 0.239258, 0
-0.217189, 3.46659, -0.074814, -2.83878, 0
-1.60064, -2.12627, 3.5408, -0.489271, 1
-1.40616, 1.60313, -3.84517, 1.92694, 0
2.45243, -1.67534, -2.79143, 1.78003, 1
1.58927, 1.69404, -1.45624, -3.75216, 0
-0.441176, -1.65125, -3.19669, 0.950926, 0
-0.542079, 3.24058, -0.0949886, 2.68029, 1
0.642509, -0.781623, -0.218542, 1.18175, 0
0.794878, 0.630724, -0.341076, 0.695632, 1
-2.59439, 0.430474, 1.39851, 4.46667, 1
2.2624, 3.01094, -1.41079, 1.08963, 1
-0.19794, -2.45253, 2.37873, -1.28199, 0
-2.19537, 0.51226, 0.838465, -1.28086, 1
-1.01133, -2.77937, -1.50341, 0.743685, 1
-1.2746, 2.54334, -2.65433, -1.35113, 1
0.494835, -2.06481, 0.949039, 2.52478, 0
2.19625, 1.40168, -4.07393, 0.680668, 0
1.60509, -1.83021, 2.23734, -0.263004, 1
-0.0625353, -0.41833, 0.320709, -1.34421, 0
-1.34644, 1.87044, 1.18349, -1.1316, 1
-3.83081, -1.07289, -0.46573, -0.846213, 0
-1.33198, 0.370503, 3.9173, -1.70926, 0
1.07913, -2.03464, -0.512633, 1.00518, 1
-0.708919, -6.6752, -0.742007, 1.66209, 0
0.58698, 3.10217, 2.41835, 0.645522, 0
2.36327, 2.28743, -2.64899, -1.56127, 0
1.02162, 0.709722, 3.29733, 0.0590811, 1
-1.04639, 0.830567, 1.55384, -0.924224, 0
-0.509406, -2.91853, -2.95276, -0.0961263, 0
4.36646, -0.830826, -1.09975, 0.414116, 1
0.709696, -0.400704, 1.33184, -3.49707, 1
-1.79036, -0.470256, 2.4448, -0.759165, 0
-2.76833, 0.668383, -0.0809321, 1.21694, 0
3.37852, 2.15468, 0.0264111, 0.97778, 0
-2.1628, -0.678701, -1.81142, -2.13828, 0
-1.13232, -0.727419, -2.61699, -1.73925, 1
0.950409, -0.0486121, 1.30389, -1.47111, 1
1.90667, -1.18285, 1.2994, -1.67513, 1
1.16011, 2.21878, 0.918736, -0.457977, 0
0.558774, 0.457568, 4.4528, 1.52034, 1
-1.10722, 1.53808, -0.579361, -1.37038, 1
-5.54058, 2.52189, 3.49487, -1.84588, 0
-0.779073, 0.0583654, 0.682522, -1.34318, 0
1.78238, 1.05266, -1.85087, -0.0885417, 1
-0.439889, 1.5879, 0.352499, -0.82995, 0
-0.195691, 1.09298, 1.36985, 0.45726, 0
-4.16905, 0.881192, 3.48951, 0.483925, 0
-3.15187, -0.788269, 1.04024, 1.72506, 0
1.71025, 0.88239, 0.676505, 0.726393, 1
-0.658933, 0.708296, -1.26705, -0.0125838, 0
-1.16506, -2.71749, 0.178531, -0.156106, 0
2.44207, 0.476165, -0.144334, -0.278475, 1
-0.7605, 0.369, 1.90619, 0.316908, 0
0.885696, 0.115527, -1.2368, -3.95924, 1
-1.08511, 0.950007, 2.2554, 0.31251, 1
0.613332, -0.807948, -2.62027, 0.363938, 0
-1.17268, -2.86546, 1.04211, -2.5044, 0
-0.715004, -1.12854, 1.52438, 0.888416, 0
-2.33848, -1.21239, -2.45385, 1.83498, 0
-2.69802, -2.15814, -0.941607, -1.40369, 0
2.21553, 1.76781, 0.474957, 0.139227, 1
-3.23379, 0.0506248, -0.362224, 3.13241, 0
1.3217, -0.307888, 0.8472, 0.0123174, 1
2.81498, 2.77277, 0.385782, 0.918381, 1
-4.66562, -0.0185144, 0.290208, 1.60339, 0
1.27863, 4.22692, -1.33113, -0.905004, 1
5.29016, 1.18488, -2.02637, -2.64679, 1
0.579212, 0.155601, 2.46546, -0.36929, 0
-0.269888, -0.389606, 1.05412, -1.37349, 0
0.51652, 1.18013, 2.62377, 2.34096, 1
0.986904, 2.32684, -2.7068, -1.84611, 1
0.221116, 3.08526, -0.0725551, -3.2021, 0
0.904877, -0.726655, -0.894042, 2.05588, 1
0.149882, -0.543735, -3.00001, -0.749493, 0
-3.53321, 1.15867, 0.142506, 0.0602003, 1
0.939168, 0.257263, -0.657275, -4.43799, 1
-6.45373, 4.30063, 0.980504, -1.84093, 0
-0.199879, -1.13149, 2.05312, 1.20806, 0
2.62067, 0.246627, 2.26579, 0.232336, 0
0.775238, 4.23234, -2.23697, 0.651282, 1
2.26403, 3.47404, 3.55282, -0.984353, 1
1.10791, 1.82884, 1.04442, -4.56712, 1
-4.5645, -1.59293, -0.602586, 0.235974, 1
-0.100034, -3.17926, -2.22048, -0.202855, 0
0.137043, 4.15125, -0.354164, 2.83792, 0
1.10725, -1.65323, 2.62573, 0.847477, 0
-1.95291, 2.49168, -1.33607, 1.21731, 1
1.38859, 1.82564, 0.776263, -0.660935, 1
-2.98357, -5.41957, -0.623887, -2.51809, 1
1.60827, -1.79967, -1.31617, -1.63095, 1
5.35634, 1.75499, 0.581428, 4.0954, 0
-0.755618, 4.72847, 3.73277, -0.553791, 0
1.59733, 0.699935, -0.424271, -1.5254, 1
-0.556876, -1.82811, 0.157258, -1.91145, 0
-1.51304, 1.67473, -1.98704, 1.77024, 0
0.45208, 0.396363, 2.82823, -0.140222, 1
-3.50361, 1.41858, -0.195275, -0.00372292, 0
-3.43204, 1.54974, 0.433256, -0.537193, 0
-1.48253, -0.562191, 0.860487, -2.95106, 0
1.82921, -1.73041, 0.136395, -2.98149, 1
1.14824, 0.0157036, -2.14561, 2.72407, 0
0.924335, -0.854594, 1.26175, 2.56336, 1
4.83141, 0.0667156, -0.324856, 0.759623, 1
-1.51772, -5.50573, 4.38629, -0.0867627, 0
-0.487641, -2.52492, -1.7906, 2.05786, 1
1.90101, 2.76562, -1.18921, -2.56251, 1
5.1205, -0.648743, -0.211426, 1.70464, 0
-2.2534, -0.636092, 2.21147, -0.885513, 1
0.20099, 0.689201, 0.687868, 0.108249, 0
3.5237, -2.81921, -1.74787, -3.36877, 1
-2.02915, -2.52674, 1.42855, -1.21064, 0
2.6606, 0.421234, -2.10901, 3.09122, 1
2.61144, 1.13713, 1.26315, -1.67426, 0
1.05405, -1.6559, 0.943991, 2.16107, 0
-3.97469, 0.841435, 4.84861, 1.02204, 1
3.23622, -2.38257, -0.598643, 0.968002, 1
0.254916, -1.86671, -0.888378, -0.113404, 0
0.0974059, 0.0305007, 2.82413, 1.10934, 1
1.33888, 2.18008, -2.34007, 0.166643, 1
-0.996724, 0.820409, -1.8726, -1.5869, 1
-0.889326, -4.25648, 1.62195, 0.434469, 0
-2.84531, 1.13665, -0.401809, -0.678316, 0
-1.30208, -1.62201, -2.74394, -1.16463, 0
1.83211, 0.826416, 0.602167, 2.73089, 1
-1.09042, -0.412385, -0.749747, -1.03232, 0
2.26601, -1.01036, 2.33402, -1.7011, 1
0.105763, 0.957378, -2.38225, 0.63326, 0
0.699993, 0.984951, 4.2888, 2.08431, 0
-3.54125, -3.2045, -2.65165, 1.05452, 0
-2.18493, -0.063677, -0.345463, -1.1073, 1
-1.23916, 1.68635, -2.23624, -0.943925, 0
0.0190944, 1.51276, -1.17822, -0.725184, 0
-0.781444, -2.99423, -3.23111, 4.36891, 0
2.13032, -0.589743, -0.588314, 3.57906, 1
-4.15969, -1.75903, -0.0105992, -0.629258, 0
-1.98201, 2.51342, 1.84047, -4.10249, 0
-0.177115, 0.992333, -0.635164, -3.51668, 0
-2.82121, 4.02458, 3.18497, 0.794867, 0
-2.28172, -5.27569, 1.67624, -2.98895, 0
-2.2473, 2.67892, -0.836287, 0.948074, 0
1.15662, 0.967537, 2.14281, -1.97806, 1
1.48126, 1.56527, -3.00034, 4.71391, 1
-2.26167, 1.83504, -2.64096, -2.91613, 0
0.842206, 1.19271, 1.88804, -3.26969, 0
-3.62869, -1.79521, 0.338881, 3.0491, 0
-2.3896, 1.57503, -2.62869, 0.0899393, 0
5.82818, -0.751528, -0.305655, 0.589878, 1
2.97499, 1.14692, 2.35669, -0.360904, 0
-3.32052, -0.778152, -1.40269, 2.37663, 0
0.735985, -2.88016, 1.41698, -0.637617, 1
-1.9084, -0.925315, -0.543061, -0.948232, 0
-3.07255, -3.28943, -0.351743, 2.94981, 0
-2.95541, -0.223014, -0.0724156, 1.44527, 1
2.2492, 1.71576, 0.543951, -1.02661, 0
1.83631, 2.54003, -0.0188418, 0.585351, 0
-1.22366, -0.544866, 3.85769, -2.35451, 1
-5.06576, 0.258652, 0.124789, 2.57832, 0
0.704672, -1.62585, 0.824371, -0.291366, 0
2.30809, 0.275015, 0.436999, -1.6109, 1
-2.68616, -0.693031, -2.35407, 1.76907, 1
1.6995, -0.962535, 0.120292, 1.0706, 1
1.68444, 0.208602, 0.768273, -0.411693, 1
-3.74602, 0.910164, 1.74317, 2.04993, 0
-4.32556, -1.23368, 1.22969, 3.56872, 0
2.09313, -1.24545, -2.3387, 2.3902, 1
-4.7666, -1.58836, 3.18206, 2.11746, 0
3.45238, -3.21428, -2.11673, 1.53031, 0
-2.18905, -1.43588, 3.07977, 1.64479, 0
-2.40016, 1.22203, 0.656574, 1.06631, 1
0.202458, 0.968218, 2.02883, -1.57636, 0
-3.00563, -1.98532, -3.03782, 0.0673546, 1
-2.36656, 1.0662, -0.444915, 0.0943718, 0
-0.594126, -1.68405, 1.36902, -2.57991, 0
4.87393, -5.24805, 3.21634, 1.4027, 1
1.98247, 0.0836655, -0.62681, -4.73063, 1
3.62205, 0.558681, 0.544833, 4.27633, 1
-2.33882, -0.753081, -0.424104, 2.95434, 0
-0.848158, -1.45603, -0.0773347, 2.04448, 0
-0.757438, -0.342792, 0.237075, -0.973036, 1
-2.88009, 1.26563, 2.45871, 0.454785, 0
-1.28549, -1.01476, 0.942774, 1.17308, 1
0.10926, 0.740373, -0.987889, 0.814968, 1
1.91319, -0.576135, 1.38903, 0.539052, 0
0.578142, -1.44772, -0.848637, -2.49035, 1
1.06596, -0.548957, 1.06687, -0.140729, 1
-0.659308, -0.927231, 1.91443, 1.28395, 0
0.0337676, 1.71134, -2.03109, -2.45803, 1
-0.452086, -0.0606496, -1.2449, -3.29769, 0
2.9542, 1.7286, -0.81129, -0.156966, 1
-3.39926, -1.39244, 2.2529, -0.554268, 0
-1.68308, -1.67311, -2.30288, 2.54739, 0
-0.98027, -0.768577, 0.170191, 2.94633, 0
-2.85289, 2.64731, 0.898795, -1.59, 1
-0.545155, 0.856279, -0.208781, 1.97538, 1
1.02688, 1.67883, -1.34143, -1.18212, 1
-0.188771, 0.213513, 2.04258, 3.45918, 1
0.894999, -2.54527, 1.08563, 0.872244, 0
-0.0153416, 0.440296, -1.06964, 1.81285, 1
-3.30378, 3.35934, -2.30475, -1.81202, 0
-0.00135884, 0.489661, 2.28588, 0.0891631, 1
-1.15223, -2.97421, -0.0201133, -0.847436, 0
-1.31287, -2.64335, 0.859631, 1.37643, 0
5.30428, 0.562255, 0.706997, 1.17804, 1
-2.86516, 0.119336, 2.16555, -0.744734, 0
-0.133472, -0.888437, 0.797771, 0.762079, 1
6.44523, 0.272878, -3.15547, -2.32845, 1
0.539949, -0.0503836, -1.19322, 2.23849, 0
-2.04772, -3.03506, -0.401558, -1.72478, 0
0.474753, 0.67089, 1.13036, 1.6468, 1
1.85846, 0.581529, 2.32599, -3.36881, 0
0.716732, 1.85503, 2.37005, -3.51979, 1
1.17402, 3.9209, -0.00934937, -1.22214, 1
-1.59253, 0.352887, 0.894448, 0.720394, 0
4.33663, 0.37764, -0.358758, -0.598439, 1
1.12326, 0.132485, -0.644426, -0.278847, 1
-3.09966, -0.342966, 1.95109, 2.13156, 0
1.89665, -0.430907, -2.19245, 0.698287, 1
0.342869, 1.17157, 0.213363, -0.878887, 1
4.32047, 1.57473, -4.39632, 1.8826, 1
-0.804353, -1.46928, -0.901882, 1.61509, 0
-3.22817, 2.25699, -0.46985, 3.5517, 1
0.12602, -3.26166, -2.57271, -1.57878, 1
2.72759, -1.18232, -0.815742, -0.290694, 1
-1.41851, -0.0754852, -0.746616, 0.719445, 1
0.0765151, 1.56431, -3.31243, -0.838259, 0
1.66001, -0.2664, 1.31023, 2.46932, 1
0.849792, -0.576227, -2.13497, -0.679071, 0
-4.25095, -0.69091, -4.31034, -1.13881, 1
-3.80673, -1.3497, 1.40461, -0.0438991, 0
-3.26435, -1.8515, 2.31757, 2.94008, 0
0.204748, -1.27064, 1.55294, -0.847554, 1
-0.737138, -0.363861, -0.514661, 0.0900157, 1
0.341024, 1.08826, 1.82815, -1.04883, 1
-2.09893, 1.19945, 1.3117, 0.72798, 0
-0.049267, 4.89696, 1.70802, -2.53958, 0
2.74555, 2.32621, -1.78964, 0.551779, 0
0.811335, 0.014005, 1.53294, 0.209283, 0
0.897925, -0.243046, -1.54604, -0.109219, 0
-3.95244, -0.198608, -2.09034, 0.29806, 0
2.68065, -0.737888, 1.56258, 2.66426, 1
-0.944423, -2.8444, -0.0265851, -0.419464, 0
0.0713684, -3.10989, -0.700957, -0.818145, 0
0.404083, -0.482441, -1.42538, 1.40701, 1
0.207571, -0.720212, -1.37389, -3.06321, 0
-1.58885, -0.596109, -0.230658, -0.562749, 1
-0.512796, -1.99844, 2.324, -0.169593, 1
2.38895, 1.36233, 0.242224, -1.00597, 0
-1.11327, -2.19635, -0.361032, -3.14885, 0
1.51627, 0.439181, -0.294509, 0.505317, 1
-1.22713, 3.3463, 0.993841, 0.228321, 0
